trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount,hour_of_day,is_weekend,trip_duration_min,day_of_month
2.28,1.0,162,263,9.0,12,0,8.1,7
0.86,2.0,90,234,5.0,9,0,3.7666666666666666,29
0.9,1.0,239,236,6.0,14,0,4.866666666666666,2
1.6,1.0,264,116,6.5,9,0,4.4,16
0.6,1.0,238,239,4.5,17,0,3.033333333333333,1
0.98,1.0,100,230,5.0,12,1,3.45,18
2.41,1.0,74,116,11.0,17,0,13.383333333333333,29
2.29,1.0,170,263,8.5,20,0,7.233333333333333,20
1.3,1.0,141,263,6.0,15,0,4.35,2
5.2,1.0,13,113,18.0,16,0,15.833333333333334,3
6.8,1.0,132,205,21.0,17,0,16.533333333333335,1
2.77,1.0,107,236,12.0,14,0,12.4,22
1.43,1.0,263,237,8.0,13,0,8.033333333333333,7
1.4,1.0,239,236,7.5,6,0,6.533333333333333,2
4.2,1.0,95,157,16.0,14,0,22.016666666666666,22
1.26,6.0,186,161,7.0,6,0,6.533333333333333,16
5.92,1.0,261,162,18.0,18,0,11.6,20
0.69,1.0,43,43,4.5,22,0,2.933333333333333,7
0.4,1.0,239,239,4.0,16,0,2.7,3
4.01,1.0,146,230,16.0,11,0,19.3,30
0.6,1.0,41,41,4.5,7,0,2.816666666666667,16
1.7,1.0,238,75,8.0,18,0,8.066666666666666,7
1.0,1.0,236,262,7.0,17,0,7.816666666666666,14
0.86,1.0,237,229,5.0,12,0,3.6666666666666665,13
2.7,1.0,239,161,9.5,18,0,7.216666666666667,30
7.2,1.0,164,116,24.5,13,0,24.1,20
0.37,1.0,170,170,3.0,15,1,1.3666666666666667,25
0.5,1.0,234,107,4.5,16,0,3.3,3
3.64,1.0,140,7,13.0,18,0,10.983333333333333,30
1.8,1.0,75,42,9.0,9,0,8.966666666666667,28
2.3,1.0,48,90,9.5,10,1,9.116666666666667,25
1.0,1.0,43,163,5.5,9,0,4.0,28
0.51,1.0,238,238,4.0,18,0,2.8666666666666667,28
1.51,1.0,140,263,7.5,12,0,7.766666666666667,2
6.5,1.0,164,129,22.0,10,0,22.25,22
2.49,1.0,43,113,9.0,16,0,6.433333333333334,8
1.2,1.0,163,229,7.0,11,0,6.8,10
1.44,1.0,237,229,7.0,17,0,6.033333333333333,7
4.91,1.0,236,7,17.5,11,0,17.616666666666667,3
4.24,5.0,170,43,16.0,9,0,16.133333333333333,23
4.71,5.0,152,167,18.0,15,1,18.7,5
0.4,1.0,137,137,3.5,18,0,1.6166666666666667,29
2.0,1.0,43,162,9.5,13,0,9.95,9
2.19,6.0,164,140,9.5,13,0,9.766666666666667,23
4.51,1.0,100,74,15.5,17,0,17.55,13
0.8,3.0,116,244,5.5,20,0,4.166666666666667,24
0.5,1.0,100,246,4.0,7,0,2.566666666666667,14
0.67,1.0,7,7,5.0,15,0,4.433333333333334,8
3.3,1.0,236,137,14.5,13,0,16.933333333333334,1
1.48,1.0,233,140,6.5,14,0,4.933333333333334,6
0.79,1.0,107,137,4.5,8,0,2.433333333333333,23
1.04,2.0,233,229,5.0,21,1,2.75,19
0.98,1.0,143,163,6.5,9,0,7.366666666666666,10
1.6,1.0,229,237,7.5,10,0,6.466666666666667,28
1.6,1.0,140,233,7.0,18,0,4.216666666666667,7
1.4,1.0,43,100,6.5,11,0,5.516666666666667,7
1.37,3.0,262,75,6.5,7,0,5.7,10
0.42,5.0,236,236,3.5,7,0,2.1333333333333333,7
3.57,2.0,97,177,13.0,13,0,12.466666666666667,10
2.06,1.0,162,140,9.5,7,0,10.083333333333334,9
0.5,1.0,75,75,5.0,9,0,5.233333333333333,9
1.7,1.0,41,238,8.5,14,0,9.65,3
1.3,5.0,141,236,7.0,12,0,7.583333333333333,27
1.26,1.0,238,166,7.0,22,0,5.883333333333334,21
2.06,5.0,238,74,8.5,14,0,7.75,9
1.0,1.0,41,42,6.0,11,0,4.7,14
0.4,1.0,144,144,4.0,9,0,2.3833333333333333,1
1.07,3.0,236,75,5.5,19,0,3.45,15
1.7,2.0,239,262,9.5,8,0,10.3,17
1.91,5.0,263,74,7.5,11,0,5.716666666666667,2
1.11,2.0,231,249,5.0,14,0,2.966666666666667,29
4.5,1.0,137,88,14.0,23,1,7.2,4
3.26,1.0,142,41,14.0,14,0,15.9,20
0.8,5.0,237,141,5.5,12,0,4.85,8
1.1,1.0,237,236,6.5,13,0,5.35,6
1.5,1.0,143,100,7.5,13,0,7.183333333333334,23
6.9,1.0,140,13,20.5,8,0,10.816666666666666,2
2.74,1.0,263,166,11.0,14,0,11.45,28
0.5,1.0,142,163,4.5,11,1,4.25,18
3.87,1.0,229,74,13.5,13,0,13.55,22
2.2,1.0,229,224,8.0,1,0,6.633333333333334,3
2.7,1.0,181,225,10.5,17,0,12.133333333333333,17
0.51,1.0,74,74,5.5,14,0,9.683333333333334,3
2.0,1.0,239,48,9.0,12,0,9.083333333333334,30
1.1,1.0,137,79,5.5,19,1,4.233333333333333,25
0.75,1.0,236,237,4.5,13,0,2.8333333333333335,23
0.58,4.0,229,163,4.5,15,0,3.3666666666666667,9
1.19,1.0,75,74,6.5,8,0,6.083333333333333,29
0.8,1.0,168,42,5.0,16,0,4.033333333333333,27
0.7,1.0,107,137,4.0,6,0,1.5333333333333334,7
0.65,1.0,141,141,4.0,9,0,1.8166666666666667,2
3.6,1.0,263,224,12.5,17,0,11.366666666666667,29
2.11,3.0,48,141,8.5,1,0,6.816666666666666,22
2.5,1.0,238,74,9.5,15,0,8.466666666666667,8
1.1,1.0,142,237,6.0,20,0,5.15,22
1.02,2.0,142,239,6.0,8,0,5.45,10
2.4,2.0,65,97,13.0,10,0,17.75,3
3.9,2.0,7,237,15.0,7,0,14.566666666666666,21
0.89,1.0,186,100,5.5,6,0,4.483333333333333,20
1.0,1.0,48,162,6.0,7,0,4.35,10
4.26,1.0,262,107,15.5,7,0,16.316666666666666,21
2.58,2.0,238,50,10.5,8,0,8.633333333333333,6
3.77,1.0,90,256,14.0,16,1,14.216666666666667,25
2.22,5.0,75,166,9.0,7,0,7.533333333333333,22
0.95,1.0,48,186,6.5,14,0,6.5,17
0.33,1.0,137,137,3.5,11,0,1.5333333333333334,10
4.5,1.0,166,161,16.0,14,0,15.6,28
5.3,1.0,143,116,17.0,10,0,12.583333333333334,24
3.49,1.0,48,166,12.0,10,0,10.283333333333333,10
13.67,1.0,68,241,45.5,9,0,41.7,13
2.49,1.0,75,239,10.0,8,0,9.616666666666667,22
4.5,1.0,151,244,15.5,9,0,12.0,7
0.83,1.0,74,42,5.5,19,1,5.516666666666667,19
2.74,1.0,41,143,12.0,8,1,13.25,26
0.3,1.0,151,238,3.5,12,0,2.0166666666666666,6
2.0,1.0,230,141,8.5,7,0,8.25,17
1.1,1.0,79,90,6.0,13,0,5.4,29
0.97,1.0,239,238,5.5,19,1,4.5,5
1.29,3.0,114,79,6.5,11,0,5.783333333333333,24
5.98,1.0,170,41,20.5,16,0,19.183333333333334,20
2.8,1.0,68,224,11.5,11,0,12.333333333333334,13
1.0,1.0,234,113,5.5,15,1,5.166666666666667,11
4.21,1.0,24,140,15.5,7,0,14.183333333333334,17
0.25,1.0,239,239,3.5,18,0,1.6333333333333333,24
10.1,1.0,135,15,30.5,10,1,23.633333333333333,12
1.59,1.0,237,75,7.5,13,0,7.666666666666667,14
0.62,5.0,247,247,4.0,6,0,1.2666666666666666,17
0.76,1.0,263,141,4.5,8,0,2.5,30
0.63,1.0,239,238,4.0,12,0,2.15,7
0.81,1.0,90,68,5.0,18,0,4.4,3
0.3,1.0,264,264,4.0,1,0,2.4166666666666665,8
1.1,1.0,48,229,6.5,15,0,5.983333333333333,16
11.09,3.0,100,235,30.0,21,1,21.033333333333335,26
6.0,1.0,166,186,20.5,17,0,19.5,13
1.0,1.0,229,137,5.0,10,0,2.3833333333333333,1
2.7,1.0,75,233,9.5,18,1,7.766666666666667,26
4.14,1.0,35,63,15.5,19,1,16.516666666666666,25
0.4,1.0,193,146,3.5,15,0,1.6,23
1.24,1.0,263,140,6.5,12,0,6.366666666666666,29
1.35,1.0,141,170,5.5,14,0,3.0,24
1.06,1.0,161,164,5.5,10,1,3.783333333333333,11
6.76,6.0,137,37,23.5,12,1,26.133333333333333,25
4.46,1.0,226,170,15.0,8,0,13.4,21
7.27,1.0,33,48,23.5,10,0,19.966666666666665,27
9.47,1.0,231,260,29.0,17,0,21.583333333333332,3
0.9,1.0,263,141,4.5,14,0,2.433333333333333,2
2.2,1.0,143,236,11.0,8,0,12.783333333333333,29
1.35,1.0,166,116,6.5,11,0,5.15,13
2.8,1.0,263,41,11.0,13,0,10.916666666666666,3
0.91,1.0,236,262,6.5,10,1,6.75,25
18.87,1.0,140,191,51.0,12,0,31.383333333333333,22
0.7,1.0,166,166,4.5,22,0,2.8666666666666667,17
3.02,1.0,100,148,12.0,9,0,13.35,29
9.33,4.0,236,250,31.5,14,0,33.13333333333333,24
0.5,1.0,236,236,4.0,12,1,2.7333333333333334,12
2.9,1.0,113,237,10.0,11,0,7.05,15
3.21,5.0,238,48,11.0,8,1,9.6,25
5.1,2.0,79,74,16.0,12,0,13.8,16
23.04,1.0,35,115,71.5,8,0,66.46666666666667,15
3.9,1.0,234,238,12.5,17,0,8.9,30
3.05,3.0,239,74,15.5,23,0,19.566666666666666,24
2.0,1.0,263,74,8.0,17,0,6.116666666666666,13
2.5,1.0,166,263,11.0,7,0,12.533333333333333,29
4.84,1.0,107,80,17.0,15,0,15.716666666666667,14
2.9,1.0,142,166,14.5,9,0,17.433333333333334,29
0.4,1.0,239,239,4.5,11,0,3.6666666666666665,30
0.37,1.0,237,141,4.0,12,0,2.5,1
10.52,1.0,237,208,29.5,21,0,19.066666666666666,21
2.6,1.0,74,116,12.0,15,0,14.783333333333333,24
1.1,1.0,143,48,6.5,17,0,5.65,16
4.1,1.0,129,223,16.5,11,0,17.7,1
0.4,1.0,264,79,4.0,13,0,2.4833333333333334,9
0.4,1.0,107,79,3.5,8,1,1.0666666666666667,19
3.3,1.0,107,263,11.5,14,0,10.666666666666666,1
1.5,1.0,141,161,7.5,10,1,5.883333333333334,11
0.33,1.0,237,237,4.0,16,1,3.8333333333333335,12
2.0,1.0,142,236,8.0,7,0,6.8,8
3.7,1.0,137,75,12.5,23,0,8.783333333333333,24
0.8,1.0,263,75,4.5,13,0,2.5833333333333335,2
1.08,1.0,151,166,5.0,16,0,4.55,22
5.61,2.0,140,42,19.5,14,0,18.9,17
6.18,1.0,48,41,20.5,17,0,17.983333333333334,2
0.2,1.0,107,137,3.0,17,0,1.3166666666666667,13
2.36,1.0,107,48,10.5,15,0,11.083333333333334,10
1.8,1.0,229,229,11.0,15,0,14.733333333333333,14
0.85,1.0,107,113,6.0,11,0,6.516666666666667,3
1.26,1.0,237,162,6.5,18,0,5.433333333333334,1
3.33,1.0,107,140,12.0,15,1,10.216666666666667,18
0.8,1.0,231,88,4.5,19,0,2.4833333333333334,13
2.1,1.0,237,163,12.0,15,1,15.35,5
1.15,1.0,237,75,5.5,15,0,4.533333333333333,23
5.8,1.0,166,127,17.5,17,0,13.016666666666667,17
1.4,3.0,68,249,6.0,5,0,4.55,22
2.4,1.0,239,140,10.5,11,0,11.666666666666666,1
22.15,1.0,265,213,65.5,18,0,51.28333333333333,16
2.7,2.0,50,90,10.0,11,0,8.6,22
2.94,1.0,140,186,12.0,21,0,13.833333333333334,15
2.29,1.0,41,244,10.5,10,1,10.55,11
1.0,1.0,41,166,6.0,13,0,5.733333333333333,16
2.5,1.0,113,161,10.0,10,0,9.266666666666667,2
1.93,1.0,141,263,7.0,13,0,5.6,27
0.44,1.0,137,233,4.0,11,0,2.5,23
0.3,1.0,48,50,3.5,17,1,1.4166666666666667,11
1.23,1.0,237,170,6.0,16,0,4.6,29
0.3,1.0,151,238,4.0,10,0,3.55,15
1.29,2.0,107,114,7.0,12,0,6.766666666666667,28
2.8,1.0,163,75,11.0,13,0,10.466666666666667,3
5.7,1.0,142,231,19.0,7,0,18.35,24
1.8,1.0,229,50,8.5,12,1,8.083333333333334,25
5.6,1.0,163,168,18.0,23,0,15.916666666666666,23
0.9,1.0,151,24,5.5,20,0,4.316666666666666,2
17.22,1.0,54,244,46.5,13,0,28.016666666666666,1
2.06,3.0,229,142,8.0,17,0,5.883333333333334,3
1.16,1.0,239,163,6.0,8,0,4.983333333333333,21
1.3,1.0,263,141,6.5,13,0,6.733333333333333,30
2.56,3.0,140,137,9.5,6,0,6.133333333333334,10
2.5,1.0,229,90,9.5,11,0,9.05,30
3.45,1.0,230,41,11.5,16,0,10.0,9
0.56,1.0,125,144,4.5,10,0,3.7666666666666666,16
0.4,1.0,238,238,4.0,6,0,2.6166666666666667,6
0.72,2.0,162,237,4.5,12,0,3.0,22
4.94,1.0,100,112,16.5,14,0,15.133333333333333,14
1.2,1.0,236,237,6.5,21,1,5.766666666666667,11
2.6,1.0,239,100,11.0,11,0,12.15,30
0.6,1.0,161,230,4.5,12,0,2.8333333333333335,17
0.75,1.0,236,75,5.5,14,0,6.283333333333333,23
0.2,1.0,229,162,3.5,15,0,1.85,14
1.51,1.0,74,74,8.0,0,0,8.833333333333334,2
2.3,1.0,137,141,8.0,13,0,6.183333333333334,13
1.4,1.0,230,142,7.5,11,1,6.983333333333333,11
4.0,1.0,151,244,14.5,12,0,14.9,6
5.5,1.0,233,166,18.5,10,1,19.033333333333335,5
2.2,1.0,237,75,8.5,16,0,6.8,7
0.3,1.0,229,229,3.5,18,0,2.1666666666666665,7
1.87,1.0,152,74,10.0,21,1,11.95,12
1.99,1.0,238,142,8.0,7,0,6.466666666666667,6
0.2,2.0,237,236,3.0,12,0,1.25,10
0.78,1.0,226,226,4.5,13,1,3.3666666666666667,11
4.32,1.0,137,239,15.0,18,0,13.95,21
2.43,1.0,239,140,10.5,16,0,11.15,8
1.98,1.0,238,152,9.0,14,1,8.833333333333334,11
9.1,1.0,239,239,41.5,19,1,55.416666666666664,4
0.77,1.0,244,116,4.0,8,0,1.85,28
3.8,1.0,79,142,14.5,9,0,14.516666666666667,3
1.36,1.0,140,229,7.0,20,0,5.966666666666667,3
1.3,1.0,144,79,7.0,17,0,6.366666666666666,10
0.68,1.0,7,7,4.0,14,1,2.4833333333333334,12
3.09,3.0,263,142,12.0,9,0,13.266666666666667,16
0.5,1.0,141,140,4.0,15,1,1.7166666666666666,5
1.2,1.0,148,148,9.5,15,0,13.05,28
1.03,1.0,162,186,6.0,15,0,5.75,15
1.19,1.0,75,263,7.0,21,0,7.233333333333333,28
2.02,1.0,162,234,8.0,15,0,7.516666666666667,17
2.29,1.0,239,140,10.0,7,0,9.683333333333334,6
0.49,1.0,263,263,4.0,6,0,2.1,1
4.6,1.0,232,140,17.0,6,0,15.816666666666666,3
2.24,1.0,237,238,9.5,9,0,10.6,7
2.3,1.0,170,237,9.0,9,0,8.416666666666666,6
2.13,1.0,137,140,7.5,19,0,5.516666666666667,23
2.2,1.0,166,74,10.5,8,0,11.7,3
3.93,1.0,79,52,15.0,15,1,16.05,18
1.1,1.0,238,239,7.5,19,0,7.8,24
2.26,1.0,263,74,8.5,6,0,6.616666666666666,16
1.1,1.0,107,234,6.5,12,1,5.416666666666667,18
0.94,1.0,42,42,5.5,16,1,5.333333333333333,11
2.28,1.0,234,148,9.0,22,0,8.316666666666666,23
4.49,1.0,238,137,15.0,6,0,12.65,23
1.84,1.0,24,236,8.5,10,0,8.3,30
2.0,1.0,229,263,7.5,19,0,5.666666666666667,24
1.88,1.0,239,151,8.0,17,0,8.0,17
0.3,1.0,236,236,3.5,17,1,2.316666666666667,26
0.23,6.0,137,137,3.5,17,0,2.0833333333333335,13
1.59,1.0,262,75,7.5,9,0,6.433333333333334,27
0.3,1.0,239,239,4.0,18,0,2.7666666666666666,20
0.2,1.0,90,90,3.0,2,1,1.6333333333333333,19
1.39,1.0,186,264,7.0,7,0,10.55,10
1.4,1.0,48,90,7.0,15,1,5.566666666666666,26
3.17,1.0,79,140,11.0,13,0,9.716666666666667,20
2.6,1.0,140,48,10.5,20,0,10.033333333333333,14
10.1,1.0,237,56,29.0,14,1,21.05,11
1.8,1.0,170,141,7.5,17,0,5.45,6
0.39,5.0,142,142,3.5,14,0,2.55,21
2.4,1.0,263,263,10.5,10,0,10.166666666666666,10
0.82,2.0,100,264,5.0,7,0,5.866666666666666,29
0.6,2.0,229,162,4.5,13,0,2.966666666666667,2
0.7,2.0,79,249,5.0,11,0,3.8666666666666667,20
1.2,2.0,42,41,7.0,16,0,7.183333333333334,14
1.53,2.0,74,75,7.0,17,1,7.016666666666667,5
0.3,1.0,107,137,3.0,11,0,1.1,28
1.6,1.0,237,236,7.0,18,0,5.433333333333334,22
2.38,2.0,186,148,10.5,12,1,11.266666666666667,26
1.26,1.0,66,33,8.5,16,0,12.6,2
1.0,1.0,238,24,5.0,20,1,2.466666666666667,18
1.52,1.0,186,48,6.0,7,0,4.166666666666667,9
0.5,1.0,143,239,4.0,11,0,1.9833333333333334,10
0.5,1.0,75,263,3.5,21,0,1.1833333333333333,28
2.7,1.0,236,164,10.5,13,1,9.783333333333333,18
4.6,1.0,249,236,15.5,15,0,13.8,23
3.07,1.0,231,68,12.0,15,0,13.066666666666666,24
1.17,2.0,186,170,6.5,18,0,6.6,2
0.52,3.0,263,263,3.5,15,0,1.25,8
1.56,1.0,263,229,7.0,16,0,5.2,13
6.58,1.0,163,116,21.0,14,0,15.4,13
0.95,1.0,262,75,6.0,7,0,5.683333333333334,17
0.7,1.0,74,75,4.5,13,0,3.3833333333333333,15
0.83,1.0,236,236,4.5,9,1,2.75,18
0.6,1.0,263,236,4.5,16,0,4.316666666666666,14
7.46,3.0,152,7,23.5,7,0,21.983333333333334,21
1.8,1.0,236,140,8.5,12,0,8.566666666666666,6
0.3,1.0,249,249,4.0,13,0,3.35,7
1.26,1.0,263,75,6.5,9,0,6.033333333333333,15
1.11,1.0,151,238,6.5,19,0,5.983333333333333,17
2.1,1.0,113,232,10.5,16,0,12.85,15
0.4,1.0,24,166,4.5,16,0,3.4,23
2.31,2.0,236,163,9.0,14,0,7.733333333333333,9
1.16,1.0,48,90,5.0,21,0,2.35,17
2.8,1.0,143,236,10.0,6,1,7.566666666666666,5
0.41,1.0,142,143,4.0,7,0,2.55,14
2.84,1.0,137,263,10.0,16,0,8.266666666666667,29
3.1,1.0,140,137,10.5,8,0,6.333333333333333,1
1.07,2.0,68,50,5.5,8,0,4.466666666666667,29
2.0,1.0,137,249,9.5,14,0,11.1,8
1.9,1.0,239,75,9.5,8,0,10.666666666666666,13
1.57,2.0,75,74,6.5,15,1,5.5,11
1.08,2.0,41,151,7.0,8,1,6.866666666666666,25
0.4,1.0,161,163,3.5,12,0,1.35,21
19.55,1.0,35,115,57.0,20,0,38.166666666666664,6
7.2,1.0,262,82,22.0,16,0,13.616666666666667,9
0.73,1.0,229,162,4.5,11,0,3.566666666666667,15
1.58,5.0,236,140,7.0,11,1,5.616666666666666,11
0.5,1.0,239,143,4.0,22,0,2.8333333333333335,2
5.6,1.0,261,170,18.0,16,0,13.183333333333334,17
1.3,1.0,87,148,7.5,11,0,7.566666666666666,1
3.6,2.0,116,238,13.0,11,0,10.833333333333334,22
2.0,1.0,43,236,8.5,14,0,7.8,17
3.6,1.0,50,75,12.0,8,0,10.066666666666666,15
4.5,2.0,164,236,18.5,15,1,21.683333333333334,12
0.99,5.0,48,142,5.0,13,0,3.466666666666667,16
1.2,1.0,79,137,5.5,7,0,3.6666666666666665,27
3.9,1.0,48,41,15.0,3,0,16.366666666666667,22
3.89,5.0,261,232,13.0,18,0,8.6,17
1.03,1.0,239,238,5.0,18,0,3.533333333333333,9
0.68,1.0,239,239,5.0,13,0,4.066666666666666,16
8.1,1.0,138,229,24.0,11,1,18.1,26
0.74,1.0,90,68,4.5,20,0,3.15,21
0.8,1.0,260,129,6.5,14,0,6.966666666666667,20
0.3,1.0,161,100,3.5,18,0,1.8,7
2.1,1.0,163,137,9.0,12,0,8.633333333333333,24
1.14,1.0,7,193,5.5,11,0,4.233333333333333,20
1.14,1.0,247,42,6.0,12,0,4.766666666666667,21
4.3,1.0,107,49,14.5,19,0,12.933333333333334,1
1.0,1.0,74,75,6.0,22,0,6.15,10
1.1,1.0,41,75,6.0,6,1,4.633333333333334,5
1.5,1.0,229,170,7.0,17,1,6.383333333333334,18
6.97,1.0,114,114,22.5,10,0,21.7,10
0.76,2.0,142,48,4.5,10,0,3.033333333333333,3
7.94,1.0,24,47,24.0,7,1,16.916666666666668,18
5.2,1.0,264,88,16.5,13,0,12.783333333333333,15
2.2,1.0,68,48,9.0,14,1,7.5,26
15.23,1.0,155,233,47.5,15,0,42.833333333333336,20
0.66,1.0,151,151,4.5,17,1,3.5166666666666666,19
2.3,2.0,141,238,8.5,15,0,6.966666666666667,8
3.61,1.0,238,90,14.0,17,0,14.216666666666667,14
1.3,1.0,113,68,6.5,12,0,5.566666666666666,13
1.85,1.0,229,224,7.0,18,0,4.35,8
10.5,1.0,138,10,29.5,9,1,15.1,25
2.22,2.0,186,125,8.0,17,0,5.65,17
7.6,1.0,113,257,23.5,15,0,20.6,24
16.63,1.0,135,265,45.5,9,1,25.8,11
0.6,2.0,263,75,5.0,8,0,5.166666666666667,24
1.2,1.0,161,229,6.0,12,0,4.633333333333334,21
2.75,2.0,68,79,11.5,7,0,12.95,30
1.4,1.0,90,48,6.0,17,0,4.65,15
3.4,1.0,41,244,13.0,9,0,12.95,9
1.47,1.0,229,107,6.0,14,0,3.75,30
1.39,1.0,163,229,7.5,12,0,7.966666666666667,6
1.5,2.0,234,170,6.5,14,1,5.133333333333334,18
0.52,1.0,238,151,3.5,10,1,1.4333333333333333,4
0.17,1.0,236,236,3.0,12,0,1.4333333333333333,13
1.0,1.0,140,237,5.5,14,0,4.433333333333334,20
5.1,1.0,91,17,20.0,9,0,23.383333333333333,17
6.81,1.0,244,140,23.0,6,0,19.366666666666667,20
0.8,1.0,142,142,6.0,20,0,5.833333333333333,20
0.6,2.0,166,166,5.0,7,0,5.1,27
2.24,3.0,263,229,9.5,20,0,8.666666666666666,2
0.65,1.0,138,70,52.0,13,1,1.6666666666666667,25
5.2,1.0,87,164,17.0,6,0,12.033333333333333,2
1.5,1.0,163,239,7.5,10,0,7.25,10
1.14,1.0,236,74,5.5,17,0,4.083333333333333,10
1.9,2.0,237,170,7.5,15,1,5.2,11
2.6,1.0,224,140,10.0,7,0,8.433333333333334,7
3.2,1.0,107,262,11.5,17,0,10.666666666666666,15
2.22,4.0,140,43,10.0,20,0,10.316666666666666,9
0.73,1.0,137,137,5.5,22,0,6.75,23
8.94,1.0,166,148,28.0,18,1,21.8,4
1.89,2.0,90,50,9.0,15,1,9.483333333333333,25
0.4,1.0,141,262,5.0,11,1,4.433333333333334,4
1.0,1.0,143,50,6.0,15,1,5.366666666666666,26
0.81,1.0,140,237,5.0,20,0,4.366666666666666,21
1.18,1.0,137,100,6.5,23,0,6.416666666666667,20
0.43,1.0,151,151,4.0,9,0,2.45,1
3.0,1.0,140,79,10.5,18,0,6.85,15
2.3,1.0,238,41,11.0,8,0,12.616666666666667,30
8.01,1.0,132,222,23.0,19,1,11.4,11
0.7,1.0,140,263,5.0,15,0,3.75,24
0.4,1.0,229,237,4.0,15,0,2.533333333333333,17
0.76,1.0,230,50,5.0,14,1,4.35,18
6.36,1.0,166,249,20.5,17,0,17.516666666666666,21
1.06,1.0,239,48,5.5,10,0,3.5166666666666666,29
0.52,3.0,141,141,4.5,14,0,3.5,6
4.75,1.0,244,238,16.0,14,0,12.133333333333333,20
6.1,1.0,48,244,19.0,19,0,11.933333333333334,28
1.2,1.0,166,42,6.0,12,1,5.433333333333334,26
5.94,1.0,265,220,37.0,18,0,20.283333333333335,1
3.6,1.0,48,75,13.0,6,0,13.066666666666666,7
1.8,1.0,233,140,7.0,13,0,4.716666666666667,23
3.98,5.0,142,42,13.5,1,0,12.9,13
5.03,1.0,75,137,15.0,6,1,8.266666666666667,25
0.7,2.0,236,236,5.0,18,1,4.616666666666666,25
1.3,1.0,239,151,7.0,12,0,6.033333333333333,27
4.6,1.0,238,244,15.0,8,0,7.716666666666667,17
1.0,1.0,75,75,6.5,12,0,6.55,14
1.7,1.0,163,140,8.5,12,0,9.566666666666666,8
0.93,5.0,144,231,5.5,13,0,4.733333333333333,1
2.59,1.0,237,68,10.5,18,1,11.85,26
1.08,1.0,186,161,5.0,0,0,3.466666666666667,1
2.52,1.0,75,163,9.0,23,0,7.516666666666667,20
0.37,1.0,263,236,3.0,7,0,1.1,6
2.25,1.0,168,75,9.0,9,0,7.95,29
1.16,1.0,140,236,5.5,12,0,4.683333333333334,22
2.6,2.0,141,236,12.0,12,0,14.1,17
4.06,1.0,107,145,13.5,7,0,12.066666666666666,24
1.5,1.0,229,170,6.5,9,0,5.266666666666667,16
12.87,1.0,132,129,36.0,18,0,20.25,27
3.05,1.0,170,43,13.5,20,0,15.416666666666666,21
0.5,3.0,140,140,4.0,15,0,2.6,2
8.46,5.0,75,70,24.0,17,0,14.516666666666667,3
2.55,3.0,263,142,10.0,7,0,8.95,2
1.0,1.0,239,142,5.0,9,0,3.35,9
2.45,1.0,113,261,10.5,10,0,12.4,10
1.84,1.0,186,79,8.0,6,0,7.1,2
1.6,1.0,143,151,7.0,7,0,5.3,29
0.8,2.0,68,48,5.0,5,1,2.6,11
1.4,2.0,213,248,7.0,14,0,7.083333333333333,28
0.91,1.0,142,239,5.5,17,1,4.633333333333334,11
0.6,1.0,143,143,4.5,16,0,3.25,6
0.98,1.0,142,48,5.0,11,0,3.15,7
2.0,1.0,142,100,8.5,22,0,7.283333333333333,14
6.59,1.0,186,166,22.0,17,0,18.55,7
9.1,1.0,263,185,28.5,19,0,26.083333333333332,2
0.3,1.0,141,237,4.0,11,0,3.1166666666666667,24
0.75,1.0,74,74,5.0,17,0,3.8333333333333335,8
0.37,1.0,24,24,4.5,16,0,3.433333333333333,3
2.63,3.0,94,167,11.5,22,0,13.816666666666666,24
1.1,1.0,140,262,5.0,19,0,2.65,27
1.0,1.0,161,162,5.5,13,0,4.733333333333333,30
1.9,1.0,238,43,9.5,17,0,9.616666666666667,20
1.0,1.0,229,140,5.0,6,0,3.45,1
1.17,1.0,107,137,6.5,13,1,6.266666666666667,25
2.1,1.0,142,229,10.0,18,1,11.116666666666667,11
1.5,1.0,74,263,6.0,7,0,3.75,6
0.9,1.0,238,166,5.0,6,0,3.0,9
3.46,1.0,151,244,15.5,13,0,18.333333333333332,29
6.6,1.0,13,162,20.0,17,0,14.75,28
8.87,1.0,249,129,28.0,14,0,20.35,17
2.48,1.0,238,141,11.0,9,0,11.85,30
0.4,1.0,143,143,4.0,9,0,2.7,30
1.9,3.0,42,244,9.5,19,0,10.116666666666667,10
1.59,1.0,239,238,8.0,15,1,8.016666666666667,11
5.81,1.0,236,249,19.0,9,0,20.3,27
0.3,2.0,264,264,3.5,15,0,1.4833333333333334,6
1.8,1.0,143,238,8.0,16,0,6.8,13
0.82,4.0,141,140,5.0,11,0,4.533333333333333,24
0.84,1.0,236,75,5.0,13,1,4.116666666666666,25
1.6,1.0,125,87,6.5,14,1,5.566666666666666,19
1.1,2.0,164,48,6.0,23,0,6.033333333333333,6
0.5,1.0,48,48,4.0,15,0,2.4833333333333334,13
1.98,1.0,238,41,8.0,12,0,8.033333333333333,22
1.67,1.0,141,263,6.5,22,0,4.45,13
1.8,1.0,140,236,8.0,20,1,7.5,18
0.69,1.0,141,263,4.0,15,1,1.75,5
5.09,1.0,164,42,15.5,7,0,12.8,3
6.7,1.0,125,198,22.5,18,0,21.766666666666666,13
2.01,6.0,140,230,10.0,19,0,12.066666666666666,23
18.7,1.0,262,132,52.0,13,1,23.35,5
2.17,1.0,107,229,8.0,8,0,6.35,30
