trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount,hour_of_day,is_weekend,trip_duration_min,day_of_month
1.39,2.0,238,163,6.5,12,0,5.9,14
1.07,2.0,142,142,7.5,20,0,9.216666666666667,9
1.4,1.0,48,186,8.0,0,0,9.366666666666667,27
0.81,1.0,230,230,8.0,18,1,10.983333333333333,19
3.16,4.0,163,41,12.5,16,1,13.816666666666666,11
0.5,1.0,113,234,5.0,8,0,4.933333333333334,14
1.99,1.0,137,141,7.5,19,0,6.866666666666666,7
1.19,1.0,211,107,8.0,17,1,9.266666666666667,26
1.31,1.0,43,74,7.0,20,0,7.2,10
0.4,1.0,163,142,4.5,18,0,3.95,16
13.53,6.0,138,113,38.0,14,0,29.433333333333334,3
0.88,1.0,68,249,6.0,13,1,6.5,19
5.44,1.0,145,74,17.0,0,0,15.483333333333333,30
1.1,1.0,151,41,6.5,15,0,6.516666666666667,21
2.17,1.0,234,148,11.5,21,0,15.4,21
0.8,1.0,238,239,5.5,17,0,4.4,3
3.43,1.0,261,33,14.0,10,1,15.533333333333333,12
2.49,5.0,137,140,8.5,6,0,7.0,27
6.46,1.0,114,262,23.0,19,1,25.066666666666666,25
1.13,1.0,113,107,7.0,18,0,8.6,22
1.28,1.0,141,236,8.5,15,0,11.583333333333334,21
1.96,1.0,186,163,15.5,12,0,24.383333333333333,17
3.27,1.0,140,4,13.0,17,0,13.55,21
0.91,1.0,170,186,52.0,19,1,7.783333333333333,19
1.39,1.0,230,186,7.5,18,0,8.833333333333334,23
3.08,1.0,141,151,14.5,14,1,19.55,25
0.5,1.0,13,231,4.0,17,1,3.35,18
2.8,1.0,234,261,15.0,16,0,22.916666666666668,9
1.12,1.0,163,170,6.0,0,0,4.316666666666666,2
0.62,1.0,43,263,5.0,20,1,4.783333333333333,19
1.23,1.0,43,43,7.0,18,1,7.85,18
19.51,1.0,132,236,52.0,11,0,41.61666666666667,21
2.1,1.0,141,75,11.0,15,0,14.5,6
2.28,2.0,261,113,9.0,19,0,8.583333333333334,1
11.53,1.0,43,138,35.5,10,0,30.983333333333334,22
0.96,1.0,141,162,6.0,19,0,7.15,8
1.95,2.0,229,164,10.0,8,0,12.45,2
6.9,1.0,13,13,25.5,11,0,27.4,6
6.4,1.0,261,140,23.5,9,0,27.766666666666666,24
1.03,1.0,246,48,6.0,19,0,6.566666666666666,2
5.35,1.0,79,239,21.5,20,0,26.416666666666668,15
1.76,1.0,211,79,8.5,18,0,9.883333333333333,15
0.36,1.0,170,161,4.5,8,0,3.933333333333333,14
1.13,1.0,43,237,7.5,10,0,10.216666666666667,28
10.49,3.0,138,230,34.5,10,0,36.38333333333333,28
1.08,1.0,249,186,5.0,22,1,3.433333333333333,12
1.04,1.0,249,107,6.0,21,0,6.183333333333334,29
3.07,2.0,246,142,10.5,4,1,7.633333333333334,26
0.7,1.0,143,143,4.5,17,0,3.95,14
1.5,1.0,237,50,12.0,10,0,18.383333333333333,15
1.69,1.0,161,237,8.5,20,0,9.666666666666666,8
4.92,1.0,262,90,17.0,22,1,14.916666666666666,5
0.2,1.0,229,229,3.0,22,0,1.0666666666666667,10
1.08,2.0,143,246,6.0,10,1,4.85,26
2.16,2.0,162,239,11.5,16,0,15.05,16
0.9,1.0,141,163,8.5,9,0,11.683333333333334,31
2.08,2.0,100,43,12.0,13,0,16.766666666666666,2
4.79,2.0,79,17,18.5,0,1,20.483333333333334,4
4.83,2.0,100,236,19.0,21,0,24.166666666666668,16
20.02,1.0,132,161,52.0,16,1,48.56666666666667,11
0.7,1.0,90,90,4.5,22,1,3.35,18
0.3,1.0,237,237,3.5,17,0,1.9,23
11.4,1.0,142,138,34.0,9,1,24.616666666666667,26
8.31,1.0,140,40,28.0,18,0,34.016666666666666,9
1.8,1.0,107,162,11.5,17,0,16.116666666666667,8
6.32,1.0,249,74,19.0,1,0,17.333333333333332,9
0.83,1.0,162,237,6.0,17,0,6.383333333333334,16
0.87,5.0,237,162,7.5,9,0,9.683333333333334,24
1.85,1.0,234,161,7.5,23,0,6.266666666666667,22
0.3,3.0,148,148,4.0,23,0,3.0166666666666666,8
2.01,1.0,151,142,10.5,14,1,12.183333333333334,26
0.79,1.0,236,141,5.0,18,0,5.15,14
1.46,1.0,151,143,8.0,12,0,9.033333333333333,2
0.66,1.0,263,236,4.5,1,1,3.316666666666667,25
5.7,1.0,170,13,17.5,8,0,13.2,15
1.1,1.0,238,166,6.5,14,0,6.783333333333333,30
14.99,5.0,138,261,42.0,11,0,34.983333333333334,17
0.62,1.0,141,140,5.0,17,1,4.683333333333334,18
2.1,1.0,238,152,10.0,17,0,11.166666666666666,21
1.07,1.0,100,48,7.0,18,1,8.5,4
0.87,1.0,113,234,7.0,18,0,8.266666666666667,22
0.79,2.0,113,68,6.0,17,0,6.266666666666667,31
0.94,1.0,164,137,6.0,20,0,5.766666666666667,1
3.8,1.0,107,143,16.5,17,0,22.35,30
1.2,1.0,239,163,7.5,16,0,8.716666666666667,6
2.1,2.0,142,24,9.5,19,1,9.15,5
1.1,1.0,234,249,7.5,15,0,9.516666666666667,31
1.18,4.0,161,163,8.0,18,0,9.533333333333333,8
5.25,4.0,68,33,20.5,20,0,27.55,24
2.0,1.0,237,107,12.0,17,0,16.633333333333333,17
1.98,1.0,229,236,10.5,15,1,13.533333333333333,11
3.1,1.0,79,140,10.5,2,1,8.766666666666667,11
0.72,2.0,186,246,5.5,16,1,5.683333333333334,18
0.87,1.0,236,237,8.0,11,0,10.966666666666667,31
2.45,1.0,162,236,11.5,16,0,14.316666666666666,8
1.6,1.0,166,75,10.0,9,0,13.5,14
1.4,1.0,164,246,8.5,15,1,10.816666666666666,18
0.9,1.0,186,246,5.0,18,0,3.75,17
1.32,2.0,48,142,8.5,0,0,11.333333333333334,1
1.27,1.0,211,79,7.0,15,1,8.15,4
2.0,1.0,238,230,10.5,16,1,13.4,26
0.76,1.0,79,113,5.0,15,1,4.266666666666667,18
8.76,1.0,141,106,30.0,20,0,31.466666666666665,24
1.4,1.0,234,161,7.0,7,0,7.166666666666667,7
4.65,5.0,262,79,16.0,20,0,15.183333333333334,16
13.43,1.0,125,138,40.0,13,0,34.68333333333333,15
0.99,1.0,230,164,10.5,11,0,15.75,10
1.13,1.0,229,170,6.0,14,0,5.966666666666667,28
0.3,4.0,90,186,3.5,7,0,1.95,3
1.7,1.0,262,229,11.0,16,1,14.9,26
0.6,1.0,161,163,4.5,6,0,2.7666666666666666,9
6.87,5.0,48,129,23.5,1,0,25.6,23
2.0,1.0,125,186,12.0,12,0,18.016666666666666,24
20.13,1.0,132,140,52.0,16,0,41.93333333333333,3
2.1,2.0,237,239,11.0,13,0,14.2,9
2.1,1.0,148,256,8.5,2,1,6.083333333333333,19
4.19,5.0,143,224,19.0,16,0,26.983333333333334,7
1.0,1.0,162,229,7.5,10,0,9.216666666666667,15
0.8,1.0,239,238,5.0,17,0,4.116666666666666,17
9.88,1.0,93,230,52.0,18,0,33.56666666666667,24
2.3,1.0,68,164,14.5,11,0,22.35,13
0.73,1.0,163,162,6.0,12,0,6.683333333333334,22
0.8,1.0,148,211,5.5,22,1,5.7,11
0.76,1.0,166,238,4.5,5,0,2.9833333333333334,22
1.47,3.0,211,90,7.5,16,0,8.0,2
4.1,1.0,79,13,14.5,21,1,14.216666666666667,25
0.58,1.0,113,107,7.5,11,0,9.9,16
1.35,6.0,142,236,7.0,18,0,6.833333333333333,15
1.9,3.0,113,261,9.0,16,1,11.75,18
0.87,1.0,161,230,7.0,11,0,8.15,3
1.7,1.0,186,233,9.5,18,1,12.583333333333334,4
1.0,1.0,234,161,6.0,17,0,6.316666666666666,14
2.07,1.0,48,107,9.5,6,0,9.75,14
2.24,1.0,142,236,12.0,8,0,16.75,13
2.9,1.0,161,231,11.5,23,0,13.116666666666667,29
0.93,1.0,163,229,6.0,20,0,6.05,17
0.8,1.0,50,142,5.0,7,0,3.816666666666667,15
1.08,1.0,43,140,7.0,13,1,9.283333333333333,18
15.13,5.0,138,261,41.5,19,0,30.016666666666666,10
23.77,5.0,229,97,74.0,1,0,69.78333333333333,17
1.19,1.0,90,164,7.5,14,0,9.2,13
8.96,1.0,138,237,30.5,12,0,30.666666666666668,14
1.61,2.0,137,161,8.5,13,0,10.35,29
1.04,1.0,231,261,8.0,10,0,10.166666666666666,9
1.29,1.0,234,113,8.0,17,0,9.666666666666666,9
0.9,1.0,186,234,7.5,9,0,10.116666666666667,7
3.5,2.0,239,90,13.5,8,1,14.733333333333333,11
0.89,1.0,230,163,6.0,19,0,6.883333333333334,6
2.8,1.0,144,100,14.5,16,1,19.866666666666667,19
0.9,1.0,161,48,7.5,12,1,9.75,11
1.02,3.0,43,239,6.0,17,0,5.333333333333333,9
1.87,1.0,161,140,11.0,8,0,13.6,2
1.96,1.0,186,161,13.0,13,0,19.55,21
0.64,1.0,230,100,4.5,19,0,3.3,8
0.49,3.0,141,237,4.5,8,0,3.9,8
1.8,1.0,114,13,8.5,13,1,8.966666666666667,12
18.76,2.0,132,229,52.0,13,1,47.46666666666667,18
0.5,1.0,68,68,4.5,13,0,3.283333333333333,10
6.75,1.0,170,33,21.5,23,0,17.8,27
7.32,1.0,82,186,52.0,7,1,14.0,26
3.52,1.0,162,75,33.0,16,0,61.766666666666666,9
1.66,1.0,234,161,10.0,19,0,14.2,31
3.03,1.0,143,186,13.0,12,0,16.883333333333333,24
1.9,1.0,249,164,9.0,1,1,10.616666666666667,11
0.88,1.0,164,234,6.0,17,0,6.916666666666667,31
0.5,1.0,158,114,5.0,8,0,5.6,30
7.5,1.0,140,160,24.0,10,0,19.5,1
9.8,1.0,68,244,32.0,4,1,27.966666666666665,19
2.0,1.0,140,161,11.0,16,1,12.75,26
0.82,2.0,141,237,6.5,15,0,7.15,2
3.2,1.0,231,170,16.0,7,0,22.766666666666666,13
5.89,1.0,43,186,22.0,15,0,24.75,14
1.24,1.0,163,237,6.0,18,0,5.516666666666667,6
0.84,3.0,113,148,7.0,14,1,9.25,25
1.95,1.0,170,68,11.0,11,0,14.75,13
1.5,1.0,68,43,8.5,20,0,11.45,23
2.3,1.0,234,50,16.5,12,0,25.633333333333333,23
2.36,1.0,137,48,12.5,19,0,17.033333333333335,8
1.5,1.0,186,230,8.0,17,0,9.683333333333334,15
1.16,1.0,237,43,7.0,15,0,7.416666666666667,20
0.74,2.0,255,112,5.0,4,1,3.566666666666667,19
1.02,5.0,236,238,7.5,7,0,8.5,21
3.38,1.0,163,211,15.0,21,0,19.766666666666666,10
0.6,1.0,41,41,4.5,17,1,3.216666666666667,4
0.3,1.0,4,4,3.5,18,1,1.7166666666666666,18
0.6,4.0,237,236,4.5,22,0,3.033333333333333,17
2.1,1.0,249,137,12.5,11,0,17.6,31
2.4,2.0,170,237,14.0,18,0,20.8,13
1.1,1.0,43,140,9.0,15,0,11.883333333333333,14
6.63,1.0,209,163,24.5,8,0,26.766666666666666,23
1.8,1.0,49,25,10.0,18,1,11.5,11
5.7,1.0,161,88,20.5,16,0,26.966666666666665,21
1.0,1.0,264,264,7.0,7,0,8.4,27
5.9,3.0,48,52,20.5,23,0,23.666666666666668,3
1.35,2.0,237,50,8.5,16,0,11.15,24
1.58,3.0,249,13,7.5,21,0,7.05,10
1.14,3.0,48,164,6.0,9,0,5.616666666666666,20
0.46,1.0,237,229,3.5,1,0,2.4,1
2.75,2.0,255,37,11.5,20,0,13.616666666666667,13
0.8,1.0,238,239,5.0,17,0,4.516666666666667,13
9.0,1.0,138,48,34.0,16,0,42.11666666666667,17
1.66,1.0,163,234,8.0,21,0,9.2,28
2.38,1.0,74,141,9.5,19,0,10.0,10
1.76,1.0,48,234,8.5,9,1,9.416666666666666,18
2.1,1.0,144,158,11.5,11,0,15.433333333333334,23
0.6,1.0,43,142,4.5,8,0,3.033333333333333,7
16.97,1.0,186,132,52.0,8,0,26.35,1
1.28,1.0,170,237,7.0,12,0,7.666666666666667,16
3.65,1.0,48,41,14.5,0,0,15.683333333333334,9
0.43,1.0,233,233,3.5,13,1,1.7,12
1.6,1.0,158,246,7.5,23,1,7.133333333333334,4
0.9,1.0,68,48,6.0,21,0,6.466666666666667,14
1.8,1.0,142,151,10.0,15,0,11.583333333333334,3
1.9,1.0,186,137,9.5,6,0,11.133333333333333,30
4.02,1.0,132,215,12.5,13,0,7.566666666666666,29
0.86,1.0,48,164,5.5,0,1,5.45,19
1.79,1.0,234,230,9.5,19,0,11.35,27
1.23,1.0,161,170,8.5,19,0,11.583333333333334,7
1.2,1.0,142,161,7.5,15,0,9.016666666666667,13
17.91,1.0,132,107,52.0,21,0,33.5,16
0.84,1.0,236,237,6.5,17,0,7.7,21
1.4,1.0,170,163,9.5,18,0,13.25,16
1.32,6.0,162,141,7.5,6,0,8.15,6
3.52,1.0,137,211,14.5,13,0,17.033333333333335,10
4.58,1.0,140,232,15.0,23,0,9.633333333333333,14
1.14,2.0,140,236,6.0,12,0,6.516666666666667,31
2.99,1.0,50,237,19.0,14,1,28.516666666666666,11
0.68,1.0,229,163,6.5,16,0,8.55,13
1.7,1.0,48,237,7.5,22,0,7.183333333333334,15
0.83,1.0,230,48,6.0,6,0,6.45,6
5.19,1.0,43,244,18.5,17,0,22.25,13
5.1,1.0,148,36,19.0,18,1,21.65,12
1.76,2.0,237,239,12.0,11,1,16.55,18
1.04,1.0,142,239,7.0,18,0,10.833333333333334,21
0.62,1.0,48,163,4.5,13,0,3.1666666666666665,6
0.95,1.0,142,163,6.0,17,0,6.683333333333334,8
9.0,1.0,161,181,30.5,21,0,32.36666666666667,29
2.3,1.0,137,148,10.0,20,0,10.583333333333334,14
3.85,1.0,211,50,15.0,21,0,16.283333333333335,30
0.59,1.0,237,237,4.5,23,0,3.25,15
3.12,2.0,79,79,17.0,9,0,24.566666666666666,24
0.72,1.0,163,142,5.5,13,0,5.666666666666667,7
1.03,1.0,246,234,6.5,13,0,6.75,31
1.37,1.0,237,236,8.0,14,0,9.433333333333334,6
0.74,1.0,137,107,4.5,14,0,2.966666666666667,27
17.36,1.0,132,162,52.0,8,1,24.333333333333332,26
1.1,1.0,68,113,7.0,13,1,8.15,26
0.77,1.0,100,234,5.5,19,0,5.616666666666666,13
7.01,2.0,152,241,20.5,1,0,14.016666666666667,1
1.7,1.0,230,143,9.5,17,1,11.433333333333334,12
7.32,1.0,68,116,22.5,3,0,17.883333333333333,23
4.5,1.0,186,65,16.5,21,0,18.133333333333333,1
0.96,1.0,237,237,6.5,10,0,8.266666666666667,29
3.21,1.0,261,186,12.5,12,0,11.866666666666667,8
4.52,1.0,161,87,19.5,14,1,27.116666666666667,19
1.15,2.0,107,68,8.0,19,0,10.466666666666667,14
16.4,1.0,132,89,46.0,17,1,37.2,4
2.87,1.0,79,87,10.5,18,1,8.266666666666667,5
2.37,1.0,233,262,8.5,21,1,7.7,18
1.9,1.0,142,229,8.5,21,0,9.016666666666667,6
2.69,1.0,48,107,11.5,3,0,12.733333333333333,29
1.2,3.0,237,142,8.0,14,1,8.866666666666667,11
3.24,3.0,186,140,15.0,23,0,19.583333333333332,15
0.83,1.0,162,137,4.5,17,1,2.7333333333333334,5
2.57,6.0,142,237,12.5,14,0,15.566666666666666,24
1.38,1.0,151,239,7.0,18,0,6.616666666666666,13
2.0,1.0,68,143,9.5,13,0,11.333333333333334,3
2.2,1.0,186,79,11.5,22,0,16.216666666666665,17
0.52,1.0,238,238,4.5,11,1,3.4,25
0.69,1.0,163,237,4.5,12,1,3.35,25
17.6,1.0,42,132,52.0,16,1,35.28333333333333,25
0.9,2.0,142,237,6.0,15,1,6.816666666666666,5
2.3,1.0,143,236,11.0,12,0,12.35,22
2.4,1.0,140,239,11.5,17,0,14.8,6
3.6,1.0,184,213,11.5,17,0,5.483333333333333,30
1.53,1.0,238,43,7.0,12,0,6.45,3
0.8,1.0,264,114,6.0,16,0,7.15,30
0.64,2.0,158,234,5.0,12,1,5.1,5
3.98,1.0,229,68,19.0,10,0,26.65,30
8.1,1.0,132,258,25.5,11,0,21.266666666666666,16
1.9,2.0,90,79,8.5,22,1,9.716666666666667,5
0.58,1.0,237,229,5.0,14,0,5.233333333333333,27
13.96,2.0,132,181,45.0,12,1,47.233333333333334,5
2.0,1.0,236,161,11.0,9,0,13.8,14
2.07,3.0,113,170,10.5,20,0,13.35,22
2.8,1.0,234,141,12.5,14,0,15.616666666666667,20
1.09,1.0,237,163,7.0,17,0,8.4,27
0.66,1.0,142,143,5.5,17,0,5.933333333333334,21
1.72,1.0,158,231,7.5,1,1,6.7,18
1.5,1.0,236,237,9.5,19,0,12.316666666666666,30
9.2,1.0,138,113,33.0,16,0,38.583333333333336,23
1.77,4.0,162,43,10.5,11,0,15.766666666666667,2
4.47,1.0,144,225,21.5,20,0,29.433333333333334,31
1.1,1.0,236,262,6.5,21,0,6.916666666666667,15
1.13,4.0,166,116,5.5,17,0,4.2,7
2.14,1.0,140,239,11.0,16,0,14.0,13
2.84,1.0,161,246,17.0,13,0,25.983333333333334,20
9.1,1.0,164,138,26.0,4,1,15.7,5
4.05,1.0,164,239,16.5,15,0,21.416666666666668,29
1.48,2.0,234,4,8.5,18,0,10.566666666666666,30
4.97,1.0,137,238,26.5,15,0,40.86666666666667,16
1.2,1.0,107,148,7.0,19,0,7.133333333333334,29
1.6,1.0,151,142,7.5,5,0,6.483333333333333,22
1.23,1.0,113,144,7.5,17,1,8.266666666666667,5
1.56,1.0,231,68,7.5,3,1,6.633333333333334,12
0.71,3.0,236,263,4.5,18,0,3.8,7
1.95,2.0,79,68,12.0,19,1,17.283333333333335,11
1.48,2.0,142,239,6.5,10,0,5.216666666666667,30
5.49,1.0,237,223,20.0,19,0,22.833333333333332,15
1.6,1.0,100,107,8.5,22,0,9.95,13
16.39,1.0,13,132,52.0,15,0,59.2,30
9.7,5.0,161,138,28.5,16,0,25.483333333333334,10
0.7,1.0,237,237,5.0,18,0,4.4,9
1.1,2.0,50,246,6.5,18,0,5.583333333333333,22
1.34,1.0,161,164,11.5,17,0,16.966666666666665,22
0.3,1.0,249,90,3.5,9,0,2.683333333333333,16
0.56,1.0,142,239,4.5,12,1,3.5166666666666666,5
1.0,1.0,161,43,6.0,16,1,6.816666666666666,26
1.5,1.0,233,140,6.5,19,1,5.05,12
1.8,2.0,170,163,14.0,18,0,23.083333333333332,3
2.2,1.0,239,161,12.0,10,0,15.433333333333334,6
3.43,5.0,161,231,16.0,10,0,22.883333333333333,21
1.2,1.0,140,161,10.5,9,0,15.116666666666667,14
1.2,1.0,141,233,7.5,15,0,8.133333333333333,15
2.17,1.0,224,164,11.5,7,0,14.516666666666667,28
4.76,2.0,50,42,16.5,21,0,16.633333333333333,22
1.84,1.0,100,249,8.5,13,1,9.55,18
1.04,1.0,236,236,5.5,17,1,4.366666666666666,12
1.3,1.0,161,237,8.0,11,0,9.583333333333334,8
1.19,1.0,229,170,8.5,18,1,10.166666666666666,25
2.1,1.0,249,170,11.0,14,1,14.616666666666667,11
1.31,1.0,113,164,7.0,22,0,8.1,24
1.64,1.0,142,238,7.5,20,0,6.883333333333334,14
2.52,5.0,140,137,10.5,14,0,9.45,21
0.46,1.0,48,100,4.0,12,0,3.1333333333333333,7
0.83,2.0,239,143,5.0,23,1,4.766666666666667,19
0.42,1.0,263,263,3.5,18,1,1.6166666666666667,18
0.82,1.0,161,163,6.0,14,0,6.566666666666666,10
7.4,2.0,142,97,28.0,23,0,35.96666666666667,16
1.39,1.0,162,68,7.0,2,0,6.766666666666667,9
2.1,1.0,50,238,9.5,15,1,10.133333333333333,11
2.3,1.0,230,143,11.5,14,0,14.783333333333333,13
1.32,1.0,186,170,6.5,7,0,6.383333333333334,2
0.95,5.0,230,162,5.5,2,0,4.566666666666666,31
0.89,1.0,162,230,8.0,16,1,10.6,25
1.31,3.0,162,140,6.5,22,0,6.866666666666666,29
7.87,1.0,138,170,25.5,10,0,24.35,9
2.82,5.0,113,48,11.5,20,0,13.8,27
1.11,1.0,236,239,7.0,14,0,7.45,24
2.55,3.0,68,164,13.0,18,0,17.316666666666666,13
5.4,1.0,230,231,20.5,18,0,28.866666666666667,23
1.5,1.0,79,234,7.0,3,1,7.2,12
1.62,1.0,164,163,8.5,21,0,10.666666666666666,8
1.09,1.0,113,144,6.0,23,0,5.033333333333333,9
1.9,1.0,161,236,12.0,18,0,17.266666666666666,22
0.8,4.0,230,163,6.0,11,0,6.983333333333333,7
1.7,1.0,107,158,10.0,21,0,12.383333333333333,8
14.59,1.0,13,138,39.5,9,0,23.35,20
1.39,1.0,238,142,7.0,9,0,6.8,9
1.09,2.0,164,233,6.0,15,0,5.533333333333333,2
1.0,2.0,158,113,6.5,16,1,7.95,18
0.54,1.0,162,170,4.0,7,0,3.2666666666666666,15
0.76,1.0,162,161,5.0,8,1,4.633333333333334,19
0.6,1.0,237,236,5.5,15,0,5.316666666666666,14
1.0,1.0,249,231,5.5,15,1,5.25,4
17.68,1.0,132,100,52.0,13,0,52.78333333333333,21
1.0,1.0,238,142,5.0,9,0,3.2666666666666666,3
2.03,1.0,161,239,8.5,21,0,7.833333333333333,28
2.4,2.0,238,42,13.5,14,0,18.416666666666668,7
1.5,1.0,100,249,7.5,13,0,8.266666666666667,31
1.54,1.0,158,79,8.5,20,1,10.6,25
9.5,1.0,138,90,32.0,19,0,35.333333333333336,24
0.43,2.0,143,142,4.0,15,0,3.283333333333333,13
0.8,1.0,74,74,5.0,13,0,4.416666666666667,8
1.2,1.0,79,231,8.0,11,0,10.05,17
7.1,2.0,230,82,25.0,2,1,29.816666666666666,12
0.62,1.0,186,170,4.5,9,1,3.7,25
2.4,1.0,79,162,11.0,8,0,14.116666666666667,6
0.7,1.0,230,162,7.0,15,0,9.35,30
1.9,2.0,141,239,8.5,16,1,8.45,5
1.86,2.0,141,163,10.0,13,1,12.9,19
4.67,2.0,233,209,15.5,20,0,13.05,14
1.74,1.0,48,239,8.5,0,0,9.016666666666667,9
10.46,1.0,107,71,37.0,19,1,46.55,26
5.2,1.0,143,148,18.5,6,0,21.916666666666668,16
1.64,4.0,68,107,7.5,2,1,6.866666666666666,5
2.6,1.0,170,141,10.0,14,1,10.116666666666667,5
0.4,1.0,236,236,4.0,15,0,3.7666666666666666,14
0.6,1.0,141,263,4.0,8,1,2.4166666666666665,5
9.31,1.0,238,200,27.5,8,1,19.216666666666665,26
4.76,1.0,137,7,15.5,5,1,13.583333333333334,19
1.8,2.0,114,232,9.5,22,0,10.483333333333333,17
1.29,1.0,79,137,7.5,23,1,9.25,4
3.32,1.0,87,256,13.5,0,0,13.616666666666667,17
0.63,1.0,236,236,5.5,12,0,5.633333333333334,27
2.12,4.0,142,161,10.0,7,0,10.566666666666666,7
2.4,2.0,48,229,12.0,7,0,16.433333333333334,22
0.97,1.0,237,236,5.5,12,1,4.85,11
0.5,1.0,13,231,4.5,18,0,3.3,30
0.54,6.0,230,162,9.0,12,0,13.616666666666667,22
3.4,1.0,161,79,14.0,23,1,16.95,5
0.5,1.0,162,229,3.5,8,1,1.3666666666666667,18
1.45,1.0,162,237,8.0,11,0,10.25,6
1.13,2.0,79,107,6.5,21,1,5.783333333333333,19
1.58,1.0,249,137,11.0,0,1,16.616666666666667,5
1.27,1.0,43,238,6.0,16,0,4.316666666666666,8
2.0,1.0,79,68,11.5,20,1,16.566666666666666,4
1.3,1.0,161,90,6.5,23,0,6.116666666666666,23
0.7,1.0,162,163,6.0,9,0,6.283333333333333,30
8.6,1.0,138,161,36.5,8,0,51.333333333333336,15
0.89,1.0,41,75,6.0,18,0,5.666666666666667,16
1.7,1.0,239,166,9.0,17,1,9.733333333333333,19
5.7,2.0,79,74,17.0,1,0,14.116666666666667,7
0.76,1.0,74,75,4.5,13,0,2.783333333333333,22
1.85,1.0,43,186,9.5,11,0,11.55,14
1.1,1.0,236,239,6.5,10,0,6.566666666666666,7
1.38,1.0,246,107,7.0,4,1,7.366666666666666,12
1.4,1.0,140,162,11.5,12,0,17.1,29
0.37,1.0,170,170,6.0,15,0,7.5,31
3.0,1.0,261,186,14.0,18,0,18.8,7
0.61,1.0,237,140,6.0,12,0,6.833333333333333,16
1.99,1.0,158,231,9.5,23,0,16.433333333333334,14
1.1,1.0,50,246,5.5,13,0,3.7333333333333334,16
2.3,1.0,186,229,10.0,23,1,10.9,19
1.57,1.0,239,163,8.5,19,0,10.1,24
2.3,2.0,79,158,14.5,23,1,20.433333333333334,11
0.49,1.0,148,148,4.0,3,1,2.2333333333333334,26
1.37,1.0,158,234,8.5,19,0,11.216666666666667,17
5.11,1.0,148,262,16.0,22,0,14.283333333333333,1
4.31,3.0,48,13,18.0,10,0,19.733333333333334,1
3.01,1.0,238,229,17.5,15,0,25.816666666666666,16
2.46,1.0,75,237,11.0,7,0,12.616666666666667,29
3.18,3.0,161,144,13.5,10,1,16.8,25
1.31,2.0,164,224,7.0,0,0,6.966666666666667,10
7.55,1.0,261,43,30.0,12,0,34.38333333333333,9
2.09,2.0,141,75,9.5,18,0,10.45,13
0.6,1.0,90,186,4.5,9,1,3.05,5
3.67,5.0,79,141,13.0,12,0,13.1,1
1.5,2.0,114,107,7.5,4,1,7.666666666666667,25
1.5,1.0,236,43,8.5,15,0,9.7,15
3.41,2.0,163,74,14.5,19,0,18.916666666666668,10
1.93,2.0,137,140,9.5,13,0,10.866666666666667,28
0.89,1.0,262,236,6.0,15,1,6.683333333333334,5
1.1,2.0,186,90,6.0,20,0,6.116666666666666,29
4.23,1.0,88,113,15.0,12,0,13.233333333333333,1
2.2,1.0,68,163,10.5,17,0,13.0,9
0.58,1.0,100,170,6.0,7,0,7.2,10
18.6,2.0,132,230,52.0,14,0,63.266666666666666,2
2.01,1.0,211,68,10.0,23,0,11.383333333333333,22
2.39,1.0,237,233,11.0,10,0,12.316666666666666,17
0.84,1.0,229,140,4.5,23,1,3.25,25
1.64,2.0,107,230,9.5,15,0,12.666666666666666,13
0.9,1.0,161,237,6.0,7,0,6.266666666666667,8
4.51,2.0,113,263,16.0,0,0,17.316666666666666,1
1.12,2.0,236,237,6.0,7,0,5.916666666666667,16
2.6,1.0,113,163,10.5,16,0,11.583333333333334,20
1.3,1.0,68,48,8.0,22,0,9.583333333333334,21
3.4,2.0,161,263,14.0,21,0,18.3,22
1.54,1.0,107,170,7.5,9,0,8.233333333333333,23
0.69,2.0,90,186,5.5,8,0,5.183333333333334,13
0.36,1.0,170,107,3.5,10,0,1.8333333333333333,16
7.67,1.0,137,166,27.5,15,0,37.21666666666667,28
21.01,1.0,132,40,56.0,22,0,34.55,30
2.45,6.0,137,141,9.5,14,1,8.983333333333333,12
1.61,4.0,142,237,7.5,21,0,7.916666666666667,8
1.21,2.0,239,236,8.0,10,0,9.083333333333334,14
1.8,1.0,246,234,8.5,10,1,13.016666666666667,12
1.5,1.0,162,107,7.5,22,0,7.566666666666666,8
0.08,2.0,230,230,3.0,19,0,1.0666666666666667,28
0.62,3.0,90,186,4.0,2,1,1.65,19
4.6,1.0,236,145,16.0,0,0,15.416666666666666,22
5.69,1.0,114,239,24.5,22,1,32.1,18
2.3,1.0,163,238,10.0,18,0,11.033333333333333,3
1.3,1.0,237,230,7.0,7,0,6.816666666666666,15
1.8,2.0,143,141,9.5,17,1,12.516666666666667,18
0.6,1.0,107,234,6.0,7,0,6.45,23
1.78,3.0,236,74,9.0,15,0,10.916666666666666,16
3.07,2.0,164,43,16.5,14,0,23.033333333333335,16
1.6,1.0,239,230,7.5,8,0,7.416666666666667,31
1.9,1.0,107,141,11.5,11,0,16.666666666666668,30
6.63,1.0,236,148,22.5,19,1,21.833333333333332,4
0.6,1.0,90,234,5.0,18,0,4.883333333333334,24
1.6,1.0,236,151,7.5,14,0,7.983333333333333,16
1.68,2.0,87,211,11.5,13,0,16.166666666666668,24
